orgnr,role,company_name,company_orgnr,last_changed
966950420,Revisor,REVISJON RYFYLKE AS,983549896,2003-07-16
966950420,Regnskapsfører,ECIT BUSINESS PARTNER AS,987605073,2016-04-27
917346151,Revisor,DELOITTE AS,980211282,2022-09-30
917346151,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2020-09-09
952382276,Revisor,BDO AS,993606650,2012-02-15
952382276,Regnskapsfører,KJEDEREGNSKAP OG RÅDGIVNING AS,999221394,2023-05-09
913416333,Revisor,REVISORKOLLEGIET AS,987593636,2019-08-01
913416333,Regnskapsfører,BDO AS,993606650,2016-08-09
914761026,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2004-07-12
914761026,Regnskapsfører,ADDVANT STAVANGER AS,926956027,2023-03-20
979566387,Revisor,BDO AS,993606650,2012-02-15
979566387,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2019-01-08
946768316,Revisor,ORSTAD REVISJON AS,913957407,2014-11-04
916162855,Revisor,STAVANGER REVISJON AS,985182736,2019-04-03
916162855,Regnskapsfører,OVAL REGNSKAP AS,915475493,2019-04-04
974677334,Revisor,KPMG AS,935174627,2008-12-22
974677334,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2022-06-18
971492449,Revisor,STAVANGER REVISJON AS,985182736,2003-01-20
971492449,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2000-09-21
971454075,Revisor,RSM NORGE AS,982316588,2018-08-29
971454075,Regnskapsfører,PROPLAN REGNSKAP AS,896896482,2021-10-23
819113912,Revisor,DELOITTE AS,980211282,2017-06-09
819113912,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2019-08-05
980884953,Revisor,REVISJON RYFYLKE AS,983549896,2001-10-11
980884953,Regnskapsfører,ECIT BUSINESS PARTNER AS,987605073,2005-03-08
977052300,Revisor,DELOITTE AS,980211282,2011-08-24
977052300,Regnskapsfører,KJEDEREGNSKAP OG RÅDGIVNING AS,999221394,2023-10-24
976698118,Revisor,KPMG AS,935174627,2020-11-12
976698118,Regnskapsfører,PROPLAN REGNSKAP AS,896896482,2019-03-13
976478916,Revisor,CREDO REVISJON AS,996105709,2011-10-11
926655779,Deltakere,A/S Norske Shell,914807077,2021-02-23
926655779,Deltakere,EQUINOR REFINING NORWAY AS,917209405,2021-02-23
926655779,Deltakere,TOTALENERGIES EP NORGE AS,927066440,2021-02-23
926655779,Revisor,ERNST & YOUNG AS,976389387,2021-02-23
926655779,Regnskapsfører,TMF NORWAY AS,989987429,2021-09-07
927700417,Revisor,REVISJON VEST AS,982519411,2023-10-12
927700417,Regnskapsfører,NUMBERS AS,919948329,2021-10-08
919201878,Revisor,DELOITTE AS,980211282,2017-06-27
919201878,Regnskapsfører,NORREIN AS,917377529,2017-06-27
981071190,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2021-12-01
981071190,Regnskapsfører,PRO-SJEKT REGNSKAP AS,983898033,2013-06-15
887931402,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2014-11-05
914902592,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2015-02-02
922720460,Revisor,TJEMSLAND REVISJON & RÅDGIVNING AS,930216976,2023-05-12
922720460,Regnskapsfører,JAKOBSEN REGNSKAP ARS. DA,914830613,2019-07-19
920312039,Revisor,DELOITTE AS,980211282,2019-09-20
920312039,Regnskapsfører,PERMIAN BUSINESS PARTNER AS,999226094,2020-01-09
971079231,Revisor,BDO AS,993606650,2017-10-09
971079231,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2015-04-07
976515420,Revisor,REVISJON 1 AS,988623512,2005-12-14
969795043,Regnskapsfører,12I ØKONOMI AS,925413224,2021-01-19
864351352,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2004-07-12
978676774,Revisor,STAVANGER REVISJON AS,985182736,2022-10-31
978676774,Regnskapsfører,ECIT BUSINESS PARTNER PLUSS AS,987770384,2009-01-06
915330940,Revisor,IREVISJON AS,965820310,2022-10-07
910567489,Revisor,RSM NORGE AS,982316588,2018-07-04
910567489,Regnskapsfører,MDE SIGMA AS,923574654,2021-12-06
932925753,Revisor,ERNST & YOUNG AS,976389387,2003-07-02
882288072,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2004-07-12
882288072,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2015-03-07
928287637,Revisor,SOLVIK-OLSEN REVISJON AS,992395826,2024-01-02
928287637,Regnskapsfører,OVAL REGNSKAP AS,915475493,2022-10-12
927180685,Revisor,BDO AS,993606650,2023-09-29
927180685,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2021-06-01
920262252,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2022-12-12
913342534,Revisor,IMO ØKONOMIPARTNER AS,926376691,2021-10-21
913342534,Regnskapsfører,LIMA REGNSKAP AS,918953515,2018-11-14
912879402,Revisor,JÆRREVISJON AS,988432539,2020-04-20
912879402,Regnskapsfører,OVAL REGNSKAP AS,915475493,2015-08-03
927222167,Regnskapsfører,ONLINE REGNSKAP AS,915905161,2023-02-14
927222167,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2023-02-14
960979109,Revisor,DELOITTE AS,980211282,2017-10-11
870917732,Revisor,RIKSREVISJONEN,974760843,2020-02-22
870917732,Regnskapsfører,"DIREKTORATET FOR FORVALTNING OG', 'ØKONOMISTYRING",986252932,2017-09-28
870917732,Org.ledd i offentlig sektor,ENERGIDEPARTEMENTET,977161630,1997-01-30
976022831,Revisor,FJERMESTAD REVISJON AS,927011174,2021-07-27
976022831,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2020-12-04
929243668,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2024-01-22
929243668,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2024-01-22
976179145,Regnskapsfører,PROPLAN REGNSKAP AS,896896482,2022-07-30
970942327,Revisor,STAVANGER REVISJON AS,985182736,2015-06-25
970942327,Regnskapsfører,RANDEBERG ØKONOMI AS,926695185,2021-10-14
970942327,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2021-10-14
892065292,Regnskapsfører,ANKER REGNSKAP AS,994257404,2009-12-15
937298056,Revisor,DELOITTE AS,980211282,1999-01-05
937298056,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2021-02-10
912106780,Regnskapsfører,AMANDA REGNSKAP AS,916569742,2021-12-28
922724202,Revisor,REVISJON VEST AS,982519411,2021-09-27
922724202,Regnskapsfører,HAVER REGNSKAP AS,931313657,2023-09-28
928562522,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2022-01-18
917613028,Revisor,IREVISJON AS,965820310,2022-11-12
917613028,Regnskapsfører,PSO REGNSKAP AS,986963693,2021-03-10
970899170,Revisor,LIIT AS,931900420,2023-11-08
970899170,Regnskapsfører,LIGO REGNSKAP AS,892122652,2011-03-19
977285828,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2002-11-05
923750436,Revisor,ORSTAD REVISJON AS,913957407,2021-05-15
923750436,Regnskapsfører,BØHN REGNSKAP A/S,910909177,2019-11-04
920647022,Revisor,IREVISJON AS,965820310,2018-03-22
920647022,Regnskapsfører,JÆREN REGNSKAP AS,975966992,2020-01-08
923982809,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2021-06-30
923982809,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2019-12-17
926900366,Revisor,ERNST & YOUNG AS,976389387,2021-04-06
926900366,Regnskapsfører,REMA 1000 NORGE AS,982254604,2021-04-06
920854923,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2018-05-15
920854923,Regnskapsfører,VOLD REGNSKAP AS,888978062,2021-04-27
971337435,Revisor,ERGA REVISJON AS,980024679,2020-12-07
971337435,Revisor,REVISJON RYFYLKE AS,983549896,2020-12-07
971337435,Regnskapsfører,NORØK AS,915433162,2020-01-24
971337435,Regnskapsfører,AABREKK REGNSKAP AS,943611521,2020-01-24
929977769,Regnskapsfører,CONTUS ØKONOMI AS,913731689,2022-10-12
917628858,Regnskapsfører,OVAL REGNSKAP AS,915475493,2016-08-30
925890529,Regnskapsfører,AIDER AS,922633452,2023-12-16
930638420,Revisor,RSM NORGE AS,982316588,2023-01-12
930638420,Regnskapsfører,RELEVANT REGNSKAP AS,919828129,2023-02-24
848169862,Revisor,KPMG AS,935174627,2019-10-01
848169862,Regnskapsfører,PBL REGNSKAP AS,988954691,2019-05-07
897350122,Revisor,BDO AS,993606650,2012-02-15
897350122,Regnskapsfører,JÆREN REGNSKAP AS,975966992,2011-09-17
929988825,Revisor,STAVANGER REVISJON AS,985182736,2022-01-04
976921402,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2023-04-25
945844426,Revisor,REVISJON VEST AS,982519411,2005-11-08
945844426,Regnskapsfører,NYGAARD REGNSKAP AS,990287805,2010-03-18
924486961,Revisor,BRYNE REVISJON AS,884880432,2023-03-01
924486961,Regnskapsfører,SECANT AS,948114194,2023-12-13
915641938,Revisor,DELOITTE AS,980211282,2015-07-09
915641938,Regnskapsfører,TRIANGLE REGNSKAP AS,965687386,2015-10-02
931701916,Regnskapsfører,VIEW LEDGER AS,987260335,2023-07-13
937420064,Revisor,BDO AS,993606650,2010-01-05
975874532,Revisor,RSM NORGE AS,982316588,2018-07-04
975874532,Regnskapsfører,ECIT BUSINESS PARTNER PLUSS AS,987770384,2013-08-20
920746160,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2020-11-16
920746160,Regnskapsfører,"[""HC'S ØKONOMI & REGNSKAP AS""]",958893655,2018-04-18
927656574,Revisor,REVISJON VEST AS,982519411,2023-06-15
927656574,Regnskapsfører,VOLD REGNSKAP AS,888978062,2021-09-04
823980892,Revisor,ORSTAD REVISJON AS,913957407,2020-03-25
823980892,Regnskapsfører,VIEW LEDGER AS,987260335,2021-09-09
959472823,Revisor,ERGA REVISJON AS,980024679,2014-10-24
959472823,Regnskapsfører,PROPLAN REGNSKAP AS,896896482,2015-01-28
896896482,Revisor,ERGA REVISJON AS,980024679,2014-10-24
966786094,Revisor,ERGA REVISJON AS,980024679,2014-10-24
966786094,Regnskapsfører,PROPLAN REGNSKAP AS,896896482,2015-01-28
979459653,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2006-04-06
979459653,Regnskapsfører,JÆREN REGNSKAP AS,975966992,2009-04-16
921337671,Regnskapsfører,RELEVANT REGNSKAP AS,919828129,2022-09-14
971338946,Revisor,CREDO REVISJON AS,996105709,2014-01-16
971338946,Regnskapsfører,KNIF REGNSKAP AS,974476495,2023-05-25
926676938,Revisor,RE-VISJON AS,913998081,2021-02-25
926676938,Regnskapsfører,AZETS INSIGHT AS,983338917,2021-02-25
912245322,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2022-12-08
919322705,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2017-07-24
919322705,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2018-06-26
812716522,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2020-11-19
812716522,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2021-01-21
911707128,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2013-03-16
911707128,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2019-02-12
924040491,Revisor,DELOITTE AS,980211282,2019-12-09
924040491,Regnskapsfører,TB ØKONOMI AS,988368156,2019-12-09
975858677,Revisor,DELOITTE AS,980211282,1998-12-09
927028387,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2022-01-19
927028387,Regnskapsfører,AZETS INSIGHT AS,983338917,2023-10-10
918126635,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2016-12-07
916675828,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2022-06-27
916675828,Regnskapsfører,"[""HC'S ØKONOMI & REGNSKAP AS""]",958893655,2016-02-03
932241536,Revisor,FORUS REVISJON AS,986352945,2004-01-22
932241536,Regnskapsfører,"JANSSON & LARSEN REGNSKAP SANDNES', 'AS",922723605,2020-10-30
925792896,Revisor,LIIT AS,931900420,2024-01-02
925792896,Regnskapsfører,LIGO REGNSKAP AS,892122652,2020-10-15
924880333,Revisor,ORSTAD REVISJON AS,913957407,2020-04-03
924880333,Regnskapsfører,AIDER AS,922633452,2023-12-16
916483074,Regnskapsfører,LEIF KIELSEN REGNSKAPSKONTOR,948390663,2019-04-12
911689898,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2013-12-16
911689898,Regnskapsfører,"MAZARS ACCOUNTING & OUTSOURCING', 'SERVICES AS",828044702,2022-11-22
915815014,Regnskapsfører,JÆREN REGNSKAP AS,975966992,2015-08-21
917823030,Revisor,REVISJON 1 AS,988623512,2018-01-17
917823030,Regnskapsfører,ECIT BUSINESS PARTNER PLUSS AS,987770384,2022-02-23
912892212,Revisor,REVISJON VEST AS,982519411,2017-12-13
912892212,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2017-12-13
919828129,Revisor,BDO AS,993606650,2017-11-01
916538251,Regnskapsfører,SUMMARUM AS,912444538,2018-04-04
915026451,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2015-02-24
879950392,Revisor,REVISJON VEST AS,982519411,2021-05-03
955230728,Revisor,FORUS REVISJON AS,986352945,2023-05-26
920156959,Revisor,ERGA REVISJON AS,980024679,2023-10-25
920156959,Regnskapsfører,ECIT BUSINESS PARTNER AS,987605073,2022-07-19
980991547,Revisor,REVISJON VEST AS,982519411,2013-09-24
912544095,Revisor,ORSTAD REVISJON AS,913957407,2015-11-03
912544095,Regnskapsfører,AIDER AS,922633452,2023-12-16
914752841,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2021-05-22
952074075,Revisor,TJEMSLAND REVISJON & RÅDGIVNING AS,930216976,2023-03-24
913072995,Revisor,ERGA REVISJON AS,980024679,2014-02-12
913072995,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
973197169,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2018-09-15
973197169,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2021-09-22
973197169,Regnskapsfører,VIEW LEDGER AS,987260335,2021-09-22
922405409,Regnskapsfører,PRE SOLUTIONS AS,829002132,2023-05-11
920028519,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2023-10-25
920028519,Regnskapsfører,PRE SOLUTIONS AS,829002132,2023-08-31
937103603,Revisor,REVISJON VEST AS,982519411,2020-10-06
937103603,Regnskapsfører,"JANSSON & LARSEN REGNSKAP SANDNES', 'AS",922723605,2020-01-23
926334751,Revisor,AAUDIT AS,927653508,2023-10-18
926334751,Regnskapsfører,NUMBERS AS,919948329,2021-07-14
911679787,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2020-07-17
911679787,Regnskapsfører,TRIANGLE REGNSKAP AS,965687386,2024-01-18
911679787,Regnskapsfører,VIEW LEDGER AS,987260335,2024-01-18
825500162,Revisor,BDO AS,993606650,2020-08-18
825500162,Regnskapsfører,VOLD REGNSKAP AS,888978062,2020-08-18
815412362,Revisor,AVEN REVISJON AS,992121696,2018-08-24
815412362,Regnskapsfører,ØKO REGNSKAP AS,928040747,2022-12-13
975980863,Revisor,BDO AS,993606650,2015-10-05
975980863,Regnskapsfører,NORGESGRUPPEN REGNSKAP AS,883743512,2020-01-27
975980782,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2020-07-13
975980782,Regnskapsfører,BDO AS,993606650,2020-07-13
915101836,Revisor,CREDO REVISJON AS,996105709,2017-09-07
915101836,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2023-06-13
919952296,Revisor,FORUS REVISJON AS,986352945,2019-09-02
919952296,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2018-01-22
917584885,Revisor,AAUDIT AS,927653508,2023-11-15
917584885,Regnskapsfører,RELEVANT REGNSKAP AS,919828129,2019-02-04
933767027,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2020-10-22
933767027,Regnskapsfører,AMESTO ACCOUNTHOUSE SØR AS,912976904,2024-01-02
933767027,Regnskapsfører,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2024-01-02
928072533,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2022-09-02
928072533,Regnskapsfører,FLYT REGNSKAP AS,927689766,2022-01-04
870920342,Revisor,FRYD REVISJON AS,919314443,2022-09-30
870920342,Regnskapsfører,BRYNE REGNSKAP AS,914092744,2022-06-20
919910275,Revisor,DELOITTE AS,980211282,2022-12-13
886884702,Deltakere,STAVANGER KOMMUNE,964965226,2020-07-09
886884702,Deltakere,SANDNES KOMMUNE,964965137,2020-07-09
886884702,Deltakere,SOLA KOMMUNE,948243113,2020-07-09
886884702,Deltakere,RANDABERG KOMMUNE,934945514,2020-07-09
886884702,Deltakere,GJESDAL KOMMUNE,964978573,2020-07-09
886884702,Deltakere,KLEPP KOMMUNE,864969682,2020-07-09
886884702,Deltakere,TIME KOMMUNE,859223672,2020-07-09
886884702,Deltakere,KVITSØY KOMMUNE,964979634,2020-07-09
886884702,Deltakere,STRAND KOMMUNE,964978751,2020-07-09
886884702,Revisor,ROGALAND REVISJON IKS,887052832,2005-08-26
924702982,Revisor,STAVANGER REVISJON AS,985182736,2022-08-05
924702982,Regnskapsfører,LIMA REGNSKAP AS,918953515,2023-06-01
924702982,Regnskapsfører,STAVANGER REGNSKAP AS,989767631,2023-06-01
813933632,Revisor,STAVANGER REVISJON AS,985182736,2017-04-20
813933632,Regnskapsfører,RELEVANT REGNSKAP AS,919828129,2022-10-04
971045698,Revisor,ROGALAND REVISJON IKS,887052832,2016-09-06
974783215,Org.ledd i offentlig sektor,ROGALAND FYLKESKOMMUNE,971045698,1996-06-06
919668660,Org.ledd i offentlig sektor,ROGALAND FYLKESKOMMUNE,971045698,2017-10-04
919668172,Org.ledd i offentlig sektor,ROGALAND FYLKESKOMMUNE,971045698,2017-10-04
974778483,Org.ledd i offentlig sektor,ROGALAND FYLKESKOMMUNE,971045698,1996-06-06
974778491,Org.ledd i offentlig sektor,ROGALAND FYLKESKOMMUNE,971045698,1996-06-06
819668922,Org.ledd i offentlig sektor,ROGALAND FYLKESKOMMUNE,971045698,2017-10-04
919278897,Revisor,ERGA REVISJON AS,980024679,2019-01-30
920325637,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2021-01-13
920325637,Regnskapsfører,ØKO REGNSKAP AS,928040747,2022-12-13
892581002,Revisor,REVISJON RYFYLKE AS,983549896,2021-01-04
892581002,Regnskapsfører,RANDABERG REGNSKAP AS,988980315,2017-03-29
936043119,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2014-08-30
936043119,Regnskapsfører,NORIAN REGNSKAP AS,879906792,2015-07-23
887052832,Deltakere,BJERKREIM KOMMUNE,970490361,2021-11-02
887052832,Deltakere,EIGERSUND KOMMUNE,944496394,2021-11-02
887052832,Deltakere,GJESDAL KOMMUNE,964978573,2021-11-02
887052832,Deltakere,HJELMELAND KOMMUNE,864979092,2021-11-02
887052832,Deltakere,HÅ KOMMUNE,964969590,2021-11-02
887052832,Deltakere,KVITSØY KOMMUNE,964979634,2021-11-02
887052832,Deltakere,LUND KOMMUNE,964966486,2021-11-02
887052832,Deltakere,RANDABERG KOMMUNE,934945514,2021-11-02
887052832,Deltakere,ROGALAND FYLKESKOMMUNE,971045698,2021-11-02
887052832,Deltakere,SANDNES KOMMUNE,964965137,2021-11-02
887052832,Deltakere,SOKNDAL KOMMUNE,964965692,2021-11-02
887052832,Deltakere,SOLA KOMMUNE,948243113,2021-11-02
887052832,Deltakere,STAVANGER KOMMUNE,964965226,2021-11-02
887052832,Deltakere,STRAND KOMMUNE,964978751,2021-11-02
887052832,Deltakere,SULDAL KOMMUNE,964979189,2021-11-02
887052832,Deltakere,BOKN KOMMUNE,964979723,2021-11-02
887052832,Deltakere,ETNE KOMMUNE,959435375,2021-11-02
887052832,Deltakere,HAUGESUND KOMMUNE,944073787,2021-11-02
887052832,Deltakere,KARMØY KOMMUNE,940791901,2021-11-02
887052832,Deltakere,SAUDA KOMMUNE,964979367,2021-11-02
887052832,Deltakere,SVEIO KOMMUNE,864967272,2021-11-02
887052832,Deltakere,TYSVÆR KOMMUNE,964979812,2021-11-02
887052832,Deltakere,UTSIRA KOMMUNE,964979901,2021-11-02
887052832,Deltakere,VINDAFJORD KOMMUNE,988893226,2021-11-02
887052832,Revisor,FJERMESTAD REVISJON AS,927011174,2021-12-13
916213395,Revisor,TJEMSLAND REVISJON & RÅDGIVNING AS,930216976,2023-03-08
916213395,Regnskapsfører,"SANDNES REGNSKAPSKONTOR', 'Torild Forus",982238102,2020-11-12
916213395,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
966167599,Revisor,FORUS REVISJON AS,986352945,2004-01-22
915443990,Revisor,ERNST & YOUNG AS,976389387,2000-10-07
921664621,Revisor,KOMPLETT REVISJON AS,922606099,2023-01-02
915459420,Revisor,REVISJON VEST AS,982519411,2023-12-05
915459420,Regnskapsfører,RANDEBERG ØKONOMI AS,926695185,2023-04-26
970990437,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2014-12-16
970990437,Regnskapsfører,LIGO REGNSKAP AS,892122652,2020-01-29
980367789,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2015-02-11
980367789,Regnskapsfører,LIGO REGNSKAP AS,892122652,2020-01-29
885383432,Revisor,BDO AS,993606650,2015-11-02
885383432,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
928634000,Revisor,AAUDIT AS,927653508,2022-01-07
978658679,Revisor,KPMG AS,935174627,2009-11-17
978658679,Regnskapsfører,ERNST & YOUNG AS,976389387,2023-09-14
978658679,Regnskapsfører,AZETS INSIGHT AS,983338917,2023-09-14
930688339,Regnskapsfører,VIEW LEDGER AS,987260335,2023-06-02
913009681,Revisor,DELOITTE AS,980211282,2022-12-06
980243400,Revisor,ERGA REVISJON AS,980024679,1999-06-07
980243400,Regnskapsfører,LINFRO REGNSKAP AS,976487494,2023-01-27
919341955,Revisor,ERNST & YOUNG AS,976389387,2020-01-08
919341955,Regnskapsfører,AIDER AS,922633452,2022-09-09
963224532,Revisor,RSM NORGE AS,982316588,2018-07-04
963224532,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2015-03-07
975964302,Revisor,BDO AS,993606650,2010-01-05
975964302,Regnskapsfører,VISTA AS,929765737,2014-12-10
974247178,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2016-11-22
974247178,Regnskapsfører,RYGR ØKONOMI AS,976899709,2022-12-14
971346329,Revisor,REVISJON RYFYLKE AS,983549896,2022-02-25
971346329,Regnskapsfører,RYGR ØKONOMI AS,976899709,2022-12-14
918930477,Revisor,RSM NORGE AS,982316588,2017-05-03
915581714,Revisor,ERGA REVISJON AS,980024679,2016-01-08
971000341,Revisor,CAPAX AS,992121777,2016-09-09
961374235,Revisor,REVISJON RYFYLKE AS,983549896,2001-10-16
961374235,Regnskapsfører,"RENNESØY OG RANDABERG', 'REKNESKAPSLAG SA",955230728,2020-10-28
932528096,Revisor,REVISJON VEST AS,982519411,2022-11-12
978662617,Revisor,MALDE REVISJON & RÅDGIVNING ANS,989202502,2017-11-07
978662617,Regnskapsfører,POWERCOUNTING AS,926535056,2023-11-23
931538519,Revisor,ABACUS REVISJON AS,913094751,2023-06-08
931538519,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2023-10-30
931538519,Regnskapsfører,KITTELSEN REGNSKAPSSERVICE,983898130,2023-10-30
917724458,Revisor,DELOITTE AS,980211282,2016-09-15
924689404,Revisor,ERNST & YOUNG AS,976389387,2022-01-06
924689404,Regnskapsfører,AST REGNSKAP AS,977498651,2020-03-02
925715387,Revisor,ERNST & YOUNG AS,976389387,2022-10-04
925715387,Regnskapsfører,AST REGNSKAP AS,977498651,2020-09-29
925851647,Revisor,ERNST & YOUNG AS,976389387,2022-09-13
925851647,Regnskapsfører,AST REGNSKAP AS,977498651,2020-10-27
928687430,Regnskapsfører,AST REGNSKAP AS,977498651,2022-02-07
964812578,Revisor,RSM NORGE AS,982316588,2018-07-04
964812578,Regnskapsfører,AIDER AS,922633452,2023-12-16
917425213,Revisor,RSM NORGE AS,982316588,2021-11-04
917425213,Regnskapsfører,ECONPARTNER AS,831087692,2023-01-05
879388252,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2017-11-20
879388252,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
968575112,Revisor,BRYNE REVISJON AS,884880432,2019-09-25
968575112,Regnskapsfører,LURA REGNSKAP AS,921761244,2020-03-23
962181686,Revisor,RSM NORGE AS,982316588,2018-07-04
963761244,Revisor,REVISJON 1 AS,988623512,2006-11-25
810034882,Revisor,ØKSENDAL REVISJON AS,997039904,2011-12-14
810034882,Regnskapsfører,ACCOUNT GROUP AS,926732072,2023-01-30
925023906,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2023-01-10
925023906,Regnskapsfører,ARDAN AS,829262142,2024-02-14
925023906,Regnskapsfører,BDO AS,993606650,2024-02-14
877050262,Revisor,ERGA REVISJON AS,980024679,2018-02-15
877050262,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
887100462,Revisor,BRYNE REVISJON AS,884880432,2008-02-05
887100462,Regnskapsfører,AZETS INSIGHT AS,983338917,2018-07-04
975581020,Revisor,REVISJON VEST AS,982519411,2018-09-17
975581020,Regnskapsfører,PRO-SJEKT REGNSKAP AS,983898033,2014-02-10
915098584,Revisor,CREDO REVISJON AS,996105709,2018-06-20
915098584,Regnskapsfører,KNIF REGNSKAP AS,974476495,2019-05-06
911691159,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2018-09-08
911691159,Regnskapsfører,LINFRO REGNSKAP AS,976487494,2022-11-03
911691159,Regnskapsfører,DM REGNSKAP DA,980405990,2022-11-03
971337788,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2012-01-26
971337788,Regnskapsfører,KNIF REGNSKAP AS,974476495,2012-01-26
964965137,Revisor,ROGALAND REVISJON IKS,887052832,2016-09-12
971554061,Revisor,CREDO REVISJON AS,996105709,2019-08-07
971554061,Regnskapsfører,STAR REGNSKAP AS,886937342,2022-09-07
914321557,Revisor,TJEMSLAND REVISJON & RÅDGIVNING AS,930216976,2023-04-03
914321557,Regnskapsfører,KAPITAL REGNSKAP AS,911842912,2022-10-07
959499101,Revisor,AAUDIT AS,927653508,2021-11-30
980126625,Revisor,CREDO REVISJON AS,996105709,2013-09-10
915691161,Revisor,DELOITTE AS,980211282,2011-05-19
874261882,Revisor,CREDO REVISJON AS,996105709,2018-06-15
874261882,Regnskapsfører,KJEDEREGNSKAP OG RÅDGIVNING AS,999221394,2021-01-13
938697310,Revisor,ERNST & YOUNG AS,976389387,2023-04-13
938697310,Regnskapsfører,LINFRO REGNSKAP AS,976487494,2009-03-12
961063108,Revisor,RSM NORGE AS,982316588,2018-07-04
980121860,Regnskapsfører,TOTAL ØKONOMISTYRING SANDNES AS,927591464,2024-02-22
971338423,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2023-08-07
971338423,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2019-06-12
