organisasjonsnummer,navn,organisasjonsform,registreringsdatoEnhetsregisteret,antallAnsatte,forretningsadresse,stiftelsesdato,vedtektsdato,vedtektsfestetFormaal,aktivitet,links,sisteInnsendteAarsregnskap,kommune,overordnetEnhet
928849015,ÅSEDALEN SERVICE AS,Aksjeselskap,2022-03-01,10,"Jærveien 185, 4321 SANDNES",2022-02-04,2022-05-18,"Drive detaljhandel med drivstoff til motorvogner og alt som står i, naturlig forbindelse med dette.","Drive detaljhandel med drivstoff til motorvogner og alt som står i, naturlig forbindelse med dette.",[],2022,SANDNES,nan
987051116,ABDULKADIR AKDOGAN,Enkeltpersonforetak,2004-07-27,11,"Liastølveien 11, 4027 STAVANGER",,,NaN,Taxi i Rogaland Løyvedistrikt.,[],,STAVANGER,nan
985984476,ABELON MANAGEMENT AS,Aksjeselskap,2003-08-29,32,"Grenseveien 21, 4313 SANDNES",2003-06-05,2020-03-24,"Salg av varer og tjenester til industrien. Selskapet kan også delta i, andre selskaper med lignende virksomhet.","Salg av varer og tjenester til industrien. Selskapet kan også delta i, andre selskaper med lignende virksomhet.",[],2022,SANDNES,nan
990781451,ADVOKATFIRMAET MELING AS,Aksjeselskap,2007-01-24,23,"St. Olavs gate 11, 4005 STAVANGER",2007-01-01,2010-12-28,"Advokatvirksomhet og bedriftsrådgivning samt alt som hermed hører med,, videre å investere og helt eller delvis eie andre selskaper.","Advokatvirksomhet og bedriftsrådgivning samt alt som hermed hører med,, videre å investere og helt eller delvis eie andre selskaper.",[],2022,STAVANGER,nan
990590486,AGR CONSULTANCY SERVICES AS,Aksjeselskap,2006-12-12,69,"Laberget 22, 4020 STAVANGER",2006-11-20,2019-12-11,"Salg av sikkherhetstjenester til offshore, olje- og gassrelatert, industri så vel som landbasert industri samt virksomhet naturlig, forbundet med dette. Selskapet skal også kunne delta i andre, selskaper.","Utleie av arbeidskraft. Primærgruppe er offshorevirksomhet, (oljeselskaper og operatører). Det kan også bli aktuelt med salg av, slike tjenester til landbasert industri.",[],2022,STAVANGER,nan
992138394,AGROMILJØ AS,Aksjeselskap,2008-01-19,25,"Fåholmen 3, 4160 FINNØY",2007-12-10,2008-12-02,"Drive produksjon, salg og service av anlegg og utstyr for behandling, av husdyrgjødsel samt hva hermed står i forbindelse, herunder å delta, i andre selskap med lignede virksomhet.","Drive produksjon, salg og service av anlegg og utstyr for behandling, av husdyrgjødsel samt hva hermed står i forbindelse, herunder å delta, i andre selskap med lignede virksomhet.",[],2022,STAVANGER,nan
984735227,AIBEL AS,Aksjeselskap,2002-08-28,3641,"Vestre Svanholmen 14, 4313 SANDNES",2002-06-27,2016-08-25,"Å eie, drive og ha interesser i virksomhet innen utvikling,, fremstilling og salg av produkter og tjenester til olje- og, energisektoren, samt annet som naturlig står i forbindelse med dette,, herunder deltagelse i andre selskaper med tilsvarende virksomhet.","Å eie, drive og ha interesser i virksomhet innen utvikling,, fremstilling og salg av produkter og tjenester til olje- og, energisektoren, samt annet som naturlig står i forbindelse med dette,, herunder deltagelse i andre selskaper med tilsvarende virksomhet.",[],2022,SANDNES,nan
995383039,AIDER SØRVEST AS,Aksjeselskap,2010-04-12,69,"Travbaneveien 3, 4031 STAVANGER",2010-04-08,2023-01-20,"Å yte regnskaps og økonomitjenester samt andre aktiviteter som faller, naturlig sammen med dette.","Regnskap, bokføring, rådgivning og kurs.",[],2022,STAVANGER,nan
995785994,AKASO ELEKTRO AS,Aksjeselskap,2010-08-05,26,"Boganesveien 48, 4020 STAVANGER",2010-08-01,2021-03-12,"Elektroinstallasjonsvirksomhet, samt investering i samme type selskap.",Elektroentreprenør.,[],2022,STAVANGER,nan
996276996,ALETHO AS,Aksjeselskap,2010-12-08,16,"Myrvangveien 6, 4016 STAVANGER",2010-11-19,2013-11-01,"Selv, gjennom hel- eller deleide selskaper eller ved samarbeide med, andre virksomheter, å forestå drift av dagligvareforretning og annen, virksomhet beslektet med denne.",Butikkhandel med dagligvarer.,[],2022,STAVANGER,nan
986724397,ALEXANDER AS,Aksjeselskap,2004-04-24,14,"c/o Stavanger foto, Sjøhagen 11, 4016 STAVANGER",2004-02-28,2012-02-24,"Drive butikkvirksomhet og øvrige tjenester innen foto, samt hva hermed, står i forbindelse, herunder å delta i andre selskaper med lignende, virksomhet.",Butikkvirksomhet og øvrige tjenester innen foto.,[],2022,STAVANGER,nan
985729220,ALGECO NORWAY AS,Aksjeselskap,2003-06-10,94,"Maskinveien 28, 4033 STAVANGER",2003-05-14,2022-05-30,"Drive handel, produksjon og agentvirksomhet, samt hva som står i, naturlig forbindelse med dette.","Handel, produksjon og agentvirksomhet, herunder innen forskalings- og, presenningssystemer, modulhus, brakker, plasthaller, selskapstelt,, møbler, toalettkabiner, byggvarme, lifter, byggegjerder,, værbeskyttelse og stillaser, samt hva som står i naturlig forbindelse, med dette.",[],2022,STAVANGER,nan
988237450,ALTERA NORWAY MARINE AS,Aksjeselskap,2005-05-23,139,"Badehusgata 37, 4014 STAVANGER",2005-05-13,2020-05-28,"Drive skipsfart, drift av skip og økonomisk virksomhet som står i, forbindelse med dette, herunder deltagelse i andre selskaper samt, investeringer i verdipapirer og andre formuesverdier.",Utleie av arbeidskraft til rederivirksomhet.,[],2022,STAVANGER,nan
984586612,ALTIBOX AS,Aksjeselskap,2002-06-05,291,"Breiflåtveien 18, 4017 STAVANGER",2002-05-30,2022-04-25,"Skape verdier for kundene, eieren og samfunnet og bidra til at Lyses, merkevare styrkes, gjennom utvikling og leveranse av kommersialiserte, løsninger og produkter relatert til verdiene forenkling, trygghet,, comfort og tilgjengelighet/tilgang. Utvikle, levere og drifte, løsninger innen telefoni, internett/portaltjenester og, bredbåndstjenester til Lyses kunder. Være en kundeorientert,, konkurransedyktig aktør og en attraktiv samarbeidspartner. Delta i, næringsutvikling og næringsvirksomhet med relevans til, kjernevirksomheten, enten selv eller i samarbeid med andre, gjennom, etablering, aksjekjøp, sammenslutning m.v.","Skape verdier for kundene, eieren og samfunnet og bidra til at Lyses, merkevare styrkes, gjennom utvikling og leveranse av kommersialiserte, løsninger og produkter relatert til verdiene forenkling, trygghet,, comfort og tilgjengelighet/tilgang. Utvikle, levere og drifte, løsninger innen telefoni, internett/portaltjenester og, bredbåndstjenester til Lyses kunder. Være en kundeorientert,, konkurransedyktig aktør og en attraktiv samarbeidspartner. Delta i, næringsutvikling og næringsvirksomhet med relevans til, kjernevirksomheten, enten selv eller i samarbeid med andre, gjennom, etablering, aksjekjøp, sammenslutning m.v.",[],2022,STAVANGER,nan
987651059,AM NUTRITION AS,Aksjeselskap,2005-01-10,24,"Sandvikveien 21, 4016 STAVANGER",2004-12-15,2012-01-26,"Produksjon og annen bearbeiding av næringsmidler, samt å delta i, selskaper med lignende virksomhet.","Produksjon og annen bearbeiding av næringsmidler, samt å delta i, selskaper med lignende virksomhet.",[],2022,STAVANGER,nan
982222699,AMBIO AS,Aksjeselskap,2000-07-27,18,"Fabrikkveien 10, 4033 STAVANGER",2000-07-13,2017-11-24,"Drive med ingeniørtjenester, herunder tjenester og utstyr relatert til, drikkevann, rekruttering av personell, salg av varer og, konsulenttjenester relatert til informasjonsteknologi, samt, delta/investere i selskaper med lignende virksomhet.","Drive med ingeniørtjenester samt hva hermed står i forbindelse,, herunder tjenester og utstyr relatert til drikkevann, rekruttering av, personell, salg av varer og konsulenttjenester relatert til, informasjonsteknologi, samt delta/investere i selskaper med lignende, virksomhet.",[],2022,STAVANGER,nan
984191170,ANN H ERGA AS,Aksjeselskap,2002-02-11,22,"REMA 1000 Skjæveland, Brunnadalen 2, 4322 SANDNES",2002-01-03,2009-11-01,"Selv, gjennom hel- eller deleide selskaper eller ved samarbeide med, andre virksomheter, å forestå drift av dagligvareforretning og annen, virksomhet beslektet med denne. Videre konsulentvirksomhet for andre, virksomheter innen dagligvarehandel.",Bedriftsrådgivning. Rådgivning for dagligvarehandel.,[],2022,SANDNES,nan
985802572,ANTENOR-OTG AS,Aksjeselskap,2003-06-25,11,"Luramyrveien 29, 4313 SANDNES",2003-05-28,2022-06-27,"Hjelpe våre kunder til å bli mer effektive, samt tilfredsstille, kundekrav og offentlige krav forbundet med kvalitet, risiko, helse,, miljø og sikkerhet.","Utvikle og selge programvare innen virksomhetstyring, kvalitet/risiko, og HMS konsulenttjenester innen virksomhetsstyring, kvalitet, risiko,, HMS og teknisk sikkerhet.",[],2022,SANDNES,nan
991478450,ARCHER NORGE AS,Aksjeselskap,2007-07-19,348,"Sandnesveien 358, 4312 SANDNES",2007-06-27,2019-12-12,"Handel med verdipapirer samt oppkjøp og salg av selskaper herunder, deltagelse i andre virksomheter ved egenkapitalinnskudd. Tilby ulike, former for finansiering som lån og garantistillelse, samt produksjon, og salg av tjenester til olje- og gassindustrien og det som står i, forbindelse med dette.","Handel med verdipapirer samt oppkjøp og salg av selskaper herunder, deltagelse i andre virksomheter ved egenkapitalinnskudd. Tilby ulike, former for finansiering som lån og garantistillelse, samt produksjon, og salg av tjenester til olje- og gassindustrien og det som står i, forbindelse med dette.",[],2022,SANDNES,nan
982692946,ASKELAND AS,Aksjeselskap,2000-11-28,28,"Søregata 5, 4006 STAVANGER",2000-10-18,2005-07-20,Handel og hva hermed står i forbindelse.,Salg av ur og smykker.,[],2022,STAVANGER,nan
986707832,ASKELAND BYGGMESTER AS,Aksjeselskap,2004-04-06,19,"Welhavens vei 19, 4319 SANDNES",2004-02-02,2004-02-02,"Byggevirksomhet, handel samt hva herved står i forbindelse herunder, deltagelse i andre virksomheter.","Byggmestere. Bygging og oppføring av hus for salg. Reparasjon- og, vedlikehold av bygg.",[],2022,SANDNES,nan
989974300,ASKI RASKI AS,Aksjeselskap,2006-06-28,11,"Bjørneveien 35, 4323 SANDNES",2006-06-14,2023-09-04,"Utvikling og salg av undervisningsprogrammer, kursing, samt hva herved, står i forbindelse.","Utvikling og salg av undervisningsprogrammer, kursing, samt hva herved, står i forbindelse.",[],2022,SANDNES,nan
997079418,BALANZ FORUS AS,Aksjeselskap,2011-07-07,14,"Luramyrveien 65, 4313 SANDNES",2011-05-20,2022-09-08,"Drift av treningsstudio og tilhørende virksomhet, herunder salg av, ernæringstilskudd/helsekost og salg av helsetjenester som, massasje/behandling og lignende tjenester.","Drift av treningsstudio og tilhørende virksomhet, herunder salg av, ernæringstilskudd/helsekost og salg av helsetjenester som, massasje/behandling og lignende tjenester.",[],2022,SANDNES,nan
997579348,BARE CLINIC DRIFT AS,Aksjeselskap,2011-11-08,35,"Kirkegata 27, 4006 STAVANGER",2011-11-02,2019-02-12,"Hudpleie og salg av hudpleieartikler. I tillegg produkt- og, tjenestetilbud på område som hører inn under personlig velvære, samt, produkt- og tjenester som ligger nært opp til overnevnte.","Hudpleie og salg av hudpleieartikler. I tillegg produkt- og, tjenestetilbud på område som hører inn under personlig velvære, samt, produkt- og tjenester som ligger nært opp til overnevnte.",[],2022,STAVANGER,nan
992469161,BAROKK STAVANGER AS,Aksjeselskap,2008-03-27,10,"Hetlandsgata 10, 4012 STAVANGER",2008-02-07,2011-02-07,"Drift av frisørsalong og alt som står naturlig i forbindelse med, dette.",Frisør.,[],2022,STAVANGER,nan
991742204,BERGESEN & TVEIT AS,Aksjeselskap,2007-10-16,29,"Skagenkaien 33, 4006 STAVANGER",2007-09-03,2015-06-12,"Fremstilling/salg av mat, drikke og andre, produkter som naturlig faller sammen med dette, herunder å delta i, andre selskaper med lignende virksomhet, kjøp og salg av aksjer, eller, på annen måte gjøre seg interessert i andre foretagender.",Bar og restaurantdrift.,[],2022,STAVANGER,nan
995596970,BERGKNAPP AS,Aksjeselskap,2010-06-17,71,"Årsvollveien 213, 4312 SANDNES",2010-05-20,2023-08-24,"Produsere og selge bergknapp / sedum, samt deltakelse i andre, selskaper.",Produsere og selge bergknapp.,[],2022,SANDNES,nan
994911775,BILBYEN BILPLEIE AS,Aksjeselskap,2009-12-19,22,"Heiamyrå 16A, 4031 STAVANGER",2009-12-02,2020-10-05,Bilpleie med dertil hørende virksomhet.,Bilpleie.,[],2022,STAVANGER,nan
989568272,BILBYEN DEKKHOTELL AS,Aksjeselskap,2006-03-14,12,"Koppholen 5, 4313 SANDNES",2006-01-20,2010-09-24,"Aktivisere og effektivisere mottak og oppbevaring, samt vedlikehold av, dekk/hjul for bilister.","Mottak og oppbevaring, samt vedlikehold av dekk/hjul for bilister.",[],2022,SANDNES,nan
988251437,BIRKEN & CO AS,Aksjeselskap,2005-06-07,12,"Welhavens vei 15, 4319 SANDNES",2005-05-12,2015-09-09,"Selskapets formål er rådgivning, entreprenørvirksomhet samt deltakelse, i andre foretak.",Sjø og anleggsentreprenør.,[],2022,SANDNES,nan
993496804,BJELLCON AS,Aksjeselskap,2009-01-07,21,"Madlastokken 5 B, 4042 HAFRSFJORD",2008-12-22,2020-11-25,Utleie av teknisk personell og alt hva hermed er i forbindelse.,Utleie av teknisk personell.,[],2022,STAVANGER,nan
983459285,BJØRNSON AS,Aksjeselskap,2001-06-21,15,"Stokkamyrveien 13, 4313 SANDNES",2001-05-30,2003-04-30,"Levere tjenester som bidrar til å etablere, utvikle og opprettholde, unike relasjonelle ferdigheter hos ledere i privat og offentlig, virksomhet, herunder rådgivning, konsulentvirksomhet og hermed, beslektede tjenester.","Levere tjenester som bidrar til å etablere, utvikle og opprettholde, unike relasjonelle ferdigheter hos ledere i privat og offentlig, virksomhet, herunder rådgivning, konsulentvirksomhet og hermed, beslektede tjenester.",[],2022,SANDNES,nan
993882275,BLEPHARO ØYEKLINIKK AS,Aksjeselskap,2009-03-24,11,"3. etasje, Langgata 1D, 4306 SANDNES",2009-02-09,2014-10-15,"Drive øyelegepraksis i Sandnes kommune, samt alt hva herved står i, forbindelse heri inkludert deltagelse i andre selskap med samme, formål.","Drive øyelegepraksis i Sandnes kommune, samt alt hva herved står i, forbindelse heri inkludert deltagelse i andre selskap med samme, formål.",[],2022,SANDNES,nan
994830260,BLINKHUS SØRVEST AS,Aksjeselskap,2009-12-02,17,"Bjødnabeen 4, 4031 STAVANGER",2009-11-19,2023-01-05,"Byggevirksomhet, kjøp og salg av fast eiendom, samt alt hva hermed, står i forbindelse. Selskapet kan delta i andre selskaper med samme, eller lignende formål.","Byggevirksomhet vedrørende bolig, kjøp og salg av fast eiendom.",[],2022,STAVANGER,nan
995890682,BLUE LOGIC AS,Aksjeselskap,2010-09-06,29,"Luramyrveien 29, 4313 SANDNES",2010-07-01,2010-11-01,"Utvikel standardiserte løsninger for subsea installasjon, drift og, vedlikehold.","Prosjektledelse, tegning, konstruksjon, og salg av elektro mekanisk, utstyr.",[],2022,SANDNES,nan
987523352,BLUE PLANET AS,Aksjeselskap,2004-12-06,13,"Richard Johnsens gate 4, 4021 STAVANGER",2004-10-12,2006-05-02,"Å etablere et havbruksenter med sikte på å koordinere og utvikle ulike, fagmiljøer og arrangementer innenfor havbruksrelatert virksomhet,, -forsking og formidling i et globalt perspektiv, samt hva hermed står, i forbindelse, samt å delta i andre selskaper med tilknytning til, dette. Selskapets formål skal være ikke-økonomisk i den forstand at, det overskudd virksomheten måtte generere skal anvendes til å fremme, selskapets formål og ikke til å gi eierne avkastning på deres, kapitalinnskudd.","Å etablere havbruksenter med sikte på å koordinere og utvikle ulike, fagmiljøer og arrangementer innenfor havbruksrelatert virksomhet,, forsking og formidling i et globalt perspektiv. Selskapets formål skal, være ikke-økonomisk.",[],2022,STAVANGER,nan
987864974,BOGAFJELL IDRETTSLAG,Forening/lag/innretning,2005-02-14,23,"Lyngholen 5, 4324 SANDNES",2001-11-25,,NaN,"Idrettslag,  ",[],,SANDNES,nan
984781369,BOGAFJELLBAKKEN NATURBARNEHAGE SA,Samvirkeforetak,2002-09-02,32,"Lyngholen 2, 4324 SANDNES",2002-02-06,2023-03-15,"Eie og drive barnehage i Sandnes til det beste for medlemmene og deres, barn. Foretaket skal fremme medlemmenes interesser gjennom deres, deltakelse i virksomheten som kjøpere av barnehagetjenesten fra, foretaket.",Eie og drive barnehage i Sandnes for andelshaverenes barn.,[],2022,SANDNES,nan
987358564,BOGANESVEIEN AUTOSENTER AS,Aksjeselskap,2004-10-13,15,"Haugesundsgata 3, 4014 STAVANGER",2004-10-05,2004-10-05,"Drive bensinstasjon, detaljhandel og utleie av motorkjøretøyer og, tilhengere, samt hva herved står i forbindelse.","Drift av bensinstasjon, detaljhandel og utleie av motorkjøretøyer og, tilhengere, samt hva herved står i forbindelse.",[],2022,STAVANGER,nan
988880116,BONITE AS,Aksjeselskap,2005-11-14,17,"Revheimsveien 234, 4046 HAFRSFJORD",2005-10-15,2005-10-15,"Produksjon, handel, og serveringsvirksomhet med hovedvekt på, pizzaprodukter samt hva hermed står i forbindelse, herunder å delta i, selskaper med lignende virksomhet.",Produksjon/salg av pizza og relaterte produkter.,[],2022,STAVANGER,nan
986175830,BRATTE ROGALANDS VENNER,Forening/lag/innretning,2006-02-11,27,"c/o Dag Kaada, Camilla Colletts gate 21, 4020 STAVANGER",1980-03-17,,NaN,Interesseforening for klatrere i Rogaland.,[],,STAVANGER,nan
992447885,BREIDABLIKK PIZZA AS,Aksjeselskap,2008-05-21,19,"Langflåtveien 31, 4017 STAVANGER",2008-01-16,2011-06-15,"Produksjon-, handel- og serveringsvirksomhet med hovedvekt på, pizzaprodukter samt hva hermed står i forbindelse, herunder å delta i, selskaper med lignende virksomhet.","Salg av fast-food, pizza, take-away, catering og alt hva derved står i, forbindelse.",[],2022,STAVANGER,nan
983413552,BRODD FOTBALLKLUBB STAVANGER,Forening/lag/innretning,2001-10-17,45,"Midjordgata 36, 4015 STAVANGER",1913-04-25,,NaN,Idrettslag.,[],2020,STAVANGER,nan
993808881,BRUNEL ENERGY NORGE AS,Aksjeselskap,2009-03-16,17,"Forusbeen 78, 4033 STAVANGER",2008-12-17,2014-10-02,Konsulentvirksomhet innen olje og gass.,Konsulentvirksomhet innen olje og gass.,[],2022,STAVANGER,nan
985622736,BRUSTADBUA AS,Aksjeselskap,2003-04-22,57,"Ullandhaugveien 75A, 4021 STAVANGER",2003-03-31,2018-03-08,"Drift av dagligvarebutikk og bakeridrift, samt hva herved står i, forbindelse. Selskapet kan delta i andre selskaper med tilsvarende, virksomhet.",Drift av dagligvarebutikk og bakeridrift.,[],2022,STAVANGER,nan
984350813,BRYGGE BAKERN AS,Aksjeselskap,2002-04-16,20,"Hommersåk terrasse 4, 4310 HOMMERSÅK",2002-02-28,2017-03-15,"Drive bakeri og hva dermed står i forbindelse. Selskapet skal også, kunne kjøpe aksjer og fast eiendom.",Bakeridrift.,[],2022,SANDNES,nan
994806793,BUTIKKDRIFT ERIK KLIPPENBERG,Enkeltpersonforetak,2009-11-24,19,"Jernbaneveien 9, 4005 STAVANGER",,,NaN,"Butikkdrift med spill i kioskhandel med bredt vareutvalg med hovedvekt, på nærings- og nytelsesmidler.",[],,STAVANGER,nan
991240837,BUTIKKHANDEL HOLMEN AS,Aksjeselskap,2007-05-16,11,"Nedre Holmegate 11, 4006 STAVANGER",2007-05-02,2021-03-10,Dagligvarehandel.,Dagligvarehandel.,[],2022,STAVANGER,nan
984633718,BUØY BAKERI & KONDITORI AS,Aksjeselskap,2002-06-29,17,"Fregattveien 11, 4077 HUNDVÅG",2002-06-12,2012-10-05,"Produksjon og salg av bakeri- og konditorvarer og det som derved står, i forbindelse.",Produksjon og salg av bakeri- og konditorvarer.,[],2022,STAVANGER,nan
985172722,BVS BRANNVERNSYSTEMER AS,Aksjeselskap,2003-01-10,14,"Hamneveien 15, 4016 STAVANGER",2002-12-01,2008-12-17,"Salg av produkter, konsulenttjenester, Service av varer og tjenester, innen Onshore, Offshore og Shipping.","Salg av produkter, konsulenttjenester, service, import av varer og, tjenester til Onshore, Offshore og Shipping.",[],2023,STAVANGER,nan
986754180,BYGGMESTER ØYSTEIN TORGERSEN AS,Aksjeselskap,2004-04-06,18,"Welhavens vei 9, 4319 SANDNES",2004-03-01,2006-12-28,"Drive byggevirksomhet, herunder kjøp/salg av eiendommer og deltagelse, i selskap med samme formål.",Autorisert byggmesterfirma.,[],2022,SANDNES,nan
984969155,BÆRHEIM GEIR,Enkeltpersonforetak,2002-10-19,12,"Heigreveien 493, 4312 SANDNES",,,NaN,Jordbruk og eggproduksjon.,[],,SANDNES,nan
994968769,BØCON AS,Aksjeselskap,2010-01-09,27,"Kvålkroken 8, 4323 SANDNES",2010-01-06,2011-08-19,"Drive med produksjon og salg av hagestuer og baderomsinnredning og, annet som kan forbindes med dette. Dessuten deltakelse i andre, foretak.",Produksjon og salg av hagestuer og baderomsinnredning.,[],2022,SANDNES,nan
985131236,BØRESVINGEN BARNEHAGE SA,Samvirkeforetak,2002-11-26,41,"Børesvingen 1, 4085 HUNDVÅG",2002-11-20,2012-04-25,"Eie og drive barnehage til det beste for medlemmene og deres barn., Foretaket skal fremme medlemmenes økonomiske interesser gjennom deres, deltakelse i virksomheten som kjøpere av barnehagetjenester fra, foretaket.",Eie og drive privat barnehage etter samvirkeprinsippene.,[],2022,STAVANGER,nan
984082274,CARLSENS ELEKTRO INSTALLASJON AS,Aksjeselskap,2002-01-14,32,"Daleveien 29, 4328 SANDNES",2001-12-28,2016-12-23,"Elektronisk Installasjon, handelsvirksomhet og hva dermed forbundet, virksomhet, samt deltakelse i annen økonomisk virksomhet gjennom, aksje- og interesseinnskudd o.l.","Elektronisk installasjon, handelsvirksomhet og hva dermed forbundet, virksomhet, samt deltakelse i annen økonomisk virksomhet gjennom, aksje- og interesseinnskudd o.l.",[],2022,SANDNES,nan
996221423,CEGAL AS,Aksjeselskap,2010-11-25,575,"Vestre Svanholmen 4, 4313 SANDNES",2010-11-15,2022-05-30,"Selskapets virksomhet består i å investere og utvikle, forretningskonsept innen tradisjonell handel, e-handel, internett og, beslektede forhold, særlig innen ASP-området, herunder deltakelse i, andre selskaper med lignende virksomhet.","Investere og utvikle forretningskonsept innen tradisjonell handel,, e-handel, internett og beslektede forhold, særlig innen ASP-området,, herunder deltakelse i andre selskaper med lignende virksomhet.",[],2022,SANDNES,nan
985911487,CEMENTEN AS,Aksjeselskap,2003-08-21,29,"Strandkaien 24, 4005 STAVANGER",2003-07-30,2003-07-30,"Pub og kulturvirksomhet, samt delta i selskaper med lignende formål.","Pub og kulturvirksomhet, samt delta i selskaper med lignende formål.",[],2022,STAVANGER,nan
986484248,CENTRUM RØR AS,Aksjeselskap,2004-02-03,11,"Sandvikveien 30, 4016 STAVANGER",2004-01-04,2004-01-04,"Kjøp og salg av rørleggertjenester og utstyr, samt hva dermed står i, forbindelse, samt deltakelse i andre virksomheter.","Rørlegger, kjøp/salg av utstyr, samt hva dermed står i forbindelse,, samt deltagelse i andre virksomheter.",[],2022,STAVANGER,nan
988988391,CLARION HOTEL ENERGY AS,Aksjeselskap,2005-12-14,193,"Ishockeyveien 2, 4021 STAVANGER",2005-11-07,2021-01-21,"Drive hotell- og restaurantvirksomhet, samt å delta i andre selskap, eller foretak med lignende formål, og alt hva som står i forbindelse.",Hotelldrift.,[],2022,STAVANGER,nan
992658630,COMPLETION SERVICES AS,Aksjeselskap,2008-05-20,11,"Fabrikkveien 27, 4033 STAVANGER",2008-04-15,2008-04-15,"Salg, service, konsulentvirksomhet tilknyttet system- og programvare, samt hav hermed står i forbindelse, herunder å delta i andre selskaper, med lignende virksomhet.",Annen konsulentvirksomhet tilknyttet system- og programvare,[],2022,STAVANGER,nan
983717608,CONTESTO AS,Aksjeselskap,2001-10-02,36,"Stokkamyrveien 13, 4313 SANDNES",2001-09-04,2017-09-19,"Salg, implementering, support og konsulentvirksomhet innen, informasjonsteknologi, samt å delta i selskap innenfor relatert, virksomhet.","IT konsulenttjenester. Salg av programvare, tjenester i tilknytning.",[],2022,SANDNES,nan
981970160,CORPORATER AS,Aksjeselskap,2000-05-10,59,"Kontorveien 15, 4033 STAVANGER",2000-04-28,2017-07-17,"Programvareutvikling, implementering av programvare m.v. og tilhørende, tjenester, salg og hva som står i forbindelse, herunder å delta i, andre foretagender med tilsvarende virksomhet i form av aksjer eller, på annen måte.","Informasjonsteknologi, IT, utvikling av dataprogrammer, programmering,, konsulentvirksomhet, salg av tjenester m.v.",[],2022,STAVANGER,nan
988288330,COSL DRILLING EUROPE AS,Aksjeselskap,2005-06-11,51,"Vestre Svanholmen 4, 4313 SANDNES",2005-05-23,2014-01-21,"Markedsføre, selge og operere fartøy for brønnintervensjon, boring og, andre formål tilknyttet oljeindustrien samt hva hermed står i, forbindelse, herunder å delta i andre selskaper med lignende, virksomhet og investeringer i fast eiendom.","Markedsføre, selge og operere fartøy for brønnintervensjon, boring og, andre formål tilknyttet oljeindustrien.",[],2022,SANDNES,nan
991006494,COSL OFFSHORE MANAGEMENT AS,Aksjeselskap,2007-03-13,180,"Vestre Svanholmen 4, 4313 SANDNES",2006-12-18,2015-01-20,"Drive bemanning og mannskapstjenester for borerigger, og andre, aktiviteter tilklyttet dette. Personell som er ansatt i selskapet er, kun offshorepersonell.","Drive bemanning og mannskapstjenester for borerigger, og andre, aktiviteter tilklyttet dette. Personell som er ansatt i selskapet er, kun offshorepersonell.",[],2022,SANDNES,nan
994255894,CROSSFIT CENTRUM AS,Aksjeselskap,2009-06-25,18,"Forusparken 32, 4031 STAVANGER",2009-06-12,2020-12-21,"Drift av treningssenter, personlig trener, salg av treningsprodukter, samt deltakelse i lignende selskaper.","Drift av treningssenter, personlig trener, salg av treningsprodukter, samt deltakelse i lignende selskaper.",[],2022,STAVANGER,nan
988100242,CUBILITY AS,Aksjeselskap,2005-04-19,12,"Fabrikkveien 40, 4323 SANDNES",2005-01-28,2019-07-10,"Utvikling av leveransen av avanserte systemer for behandling og, gjennvinning av væsker, hovedsakelig av mud brukt i, petroleumsindustrien, direkte eller gjennom deltakelse i andre, selskaper.","Utvikling av oljerelatert utstyr, samt deltakelse i andre selskaper, med lignende virksomhet.",[],2022,SANDNES,nan
990753032,DANIELSEN SERVICE AS,Aksjeselskap,2007-01-18,19,"Askjeveien 30, 4156 MOSTERØY",2007-01-01,2020-04-02,"Vaktmestertjenester, brannvern, montering og investering innen eiendom, og det som står i forbindelse med.","Vaktmestertjenester, brannvern, montering og investering innen eiendom, og det som står i forbindelse med.",[],2022,STAVANGER,nan
987183365,DATAPLAN OMEGA AS,Aksjeselskap,2004-08-28,23,"Stokkamyrveien 18, 4313 SANDNES",2004-08-19,2022-12-08,"Salg av konsulent- og rådgivningstjenester innenfor, bedriftsrådgivning, informasjonsteknologi, programmering,, virksomhetsstyring og alt som er hermed er forbundet, samt utvikling, av programvare og salg eller utleie av maskinvare og programvare.","Kjøp, salg og support av programvare og IT-utstyr. Salg av, konsulenttjenester samt eierinteresser i andre selskaper.",[],2022,SANDNES,nan
985087970,DEJA VU DELIKATESSE AS,Aksjeselskap,2002-11-20,63,"Verksgata 2, 4013 STAVANGER",2002-11-11,2010-06-25,"Virksomhet innenfor restaurant- og kafedrift, salg av ferdigmat og alt, som står i forbindelse med de forannevnte virksomheter.",Restaurant og kafedrift.,[],2022,STAVANGER,nan
984106130,DEKKSENTRALEN STAVANGER AS,Aksjeselskap,2002-01-23,13,"Finnestadsvingen 6, 4029 STAVANGER",2002-01-10,2015-12-15,"Handel med dekk & felger samt annet som måtte være naturlig å ta inn i, sortimentet.","Handel med dekk & felger samt annet som måtte være naturlig å ta inn i, sortimentet.",[],2022,STAVANGER,nan
990466505,DET NORSKE MISJONSSELSKAPS BARNE- OG UNGDOMSORGANISASJON (NMSU),Forening/lag/innretning,2006-12-20,34,"Misjonsmarka 9, 4024 STAVANGER",1992-12-31,,NaN,Religiøs organisasjon. Kristen barne- og ungdomsorganisasjon.,[],2018,STAVANGER,nan
